pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
ZLP20-03 rot 101.2531028 25.84286111 18.7000007629395 11.5 47.7999992370605 447.5 28.7000007629395 4.59999990463257 24.1000003814697 23.3999996185303 11.8999996185303 23.2999992370605 12.6000003814697 693 130 9 80.5 369 33 369 33
ZLP20-04 rot 100.2423333 25.55144722 17.8999996185303 11.1999998092651 48.5999984741211 434.600006103516 27.3999996185303 4.40000009536743 23 22.3999996185303 11.1000003814697 22.3999996185303 12 748 137 11 70.1999969482422 364 44 364 44
ZLP20-07 rot 99.34420833 27.13961111 14.6000003814697 11.3000001907349 45.5 511.299987792969 25.1000003814697 0.300000011920929 24.7999992370605 20.7999992370605 8 20.5 8 811 141 12 63.9000015258789 361 46 361 66
ZLP20-08 rot 95.96082778 29.76238889 6.5 10.3999996185303 41 549.599975585938 18.8999996185303 -6.5 25.3999996185303 13.6999998092651 -0.200000002980232 13.1999998092651 -0.200000002980232 733 155 5 90.3000030517578 423 20 376 20
ZLP20-09 mixed 98.88611111 28.466775 7.69999980926514 10.8999996185303 44.5 530.799987792969 19.1000003814697 -5.30000019073486 24.3999996185303 14.3000001907349 1.29999995231628 14.1000003814697 1.29999995231628 603 119 7 71.3000030517578 296 28 296 30
ZLP20-10 mixed 97.17984167 29.31905278 5.30000019073486 11.1000003814697 42.5999984741211 556.200012207031 17.6000003814697 -8.39999961853027 26 12.3999996185303 -1.39999997615814 12 -1.5 734 153 7 84.6999969482422 410 26 410 26
ZLP20-15 rot 93.93111111 29.17615 11.5 11.8999996185303 46.2999992370605 512.900024414062 23.5 -2.09999990463257 25.6000003814697 18.2000007629395 4.5 17.7000007629395 5.09999990463257 633 133 2 95.5 370 8 370 8
ZLP20-16 rot 93.01297222 30.00454722 4.69999980926514 12.3000001907349 40.9000015258789 628.700012207031 18.2000007629395 -11.8000001907349 30 12.8999996185303 -3.29999995231628 12.1999998092651 -3.20000004768372 541 123 4 99.8000030517578 333 13 333 13
ZLP20-17 rot 94.89555556 29.507925 10.3999996185303 10.3000001907349 42.2000007629395 524.599975585938 22.2000007629395 -2.29999995231628 24.5 17.1000003814697 3.20000004768372 16.6000003814697 3.79999995231628 694 143 1 92.9000015258789 398 8 398 8
ZLP20-21 mixed 97.22922222 31.205525 7.30000019073486 13.8999996185303 44.2000007629395 637.5 21.6000003814697 -9.89999961853027 31.5 15.6000003814697 -1.10000002384186 14.8999996185303 -0.600000023841858 560 124 3 95.3000030517578 332 13 332 13
ZLP20-23 mixed 101.2234167 30.89185556 8.5 14.1000003814697 45.5 587.5 22.2999992370605 -8.80000019073486 31.1000003814697 15.8000001907349 0.300000011920929 15.3999996185303 1.10000002384186 624 133 2 95.9000015258789 345 8 345 8
ZLP20-24 mixed 101.9578889 30.01171389 9.19999980926514 12.3000001907349 42.2000007629395 586.200012207031 22.3999996185303 -6.69999980926514 29.1000003814697 16.7999992370605 0.699999988079071 16.2000007629395 1.79999995231628 724 153 3 92.5999984741211 389 12 389 12
ZXX2020-HZ-SY mixed 107.088221 32.755226 13.8999996185303 7.30000019073486 25.2000007629395 804 28.8999996185303 0 28.8999996185303 24.7999992370605 3.29999995231628 23.7000007629395 3.90000009536743 948 178 8 72.5 455 32 413 32
