pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
LiuJQ-MZL-2013-357 Ne 126.5409722 49.518 4.59999990463257 12.5 24.1000003814697 1485.09997558594 28.8999996185303 -23.1000003814697 52 23.7000007629395 -16.8999996185303 22.5 -14.1000003814697 626 164 5 104.699996948242 410 19 410 19
LiuJQ-MZL-2013-361 Ne 124.1177778 50.43052778 5 14.3999996185303 26.2999992370605 1500.80004882812 30.6000003814697 -23.8999996185303 54.5 24.5 -16.5 23.2000007629395 -14 553 145 3 109.699996948242 367 12 367 12
LiuJQ-MZL-2013-398 Ne 118.1725556 42.10461111 9.60000038146973 12.8000001907349 29.7000007629395 1214.5 29.8999996185303 -13.3000001907349 43.2000007629395 24.8999996185303 -3.79999995231628 24.1000003814697 -5.5 538 176 1 125.300003051758 393 6 393 6
LiuJQ-MZL-2013-422 mixed 111.7 40.93136111 8.39999961853027 13.3999996185303 30.2000007629395 1194.30004882812 29.3999996185303 -15 44.4000015258789 22.2000007629395 -8.80000019073486 22.6000003814697 -6.69999980926514 335 98 2 116.800003051758 232 6 224 6
LiuJQ-MZL-2013-425 mixed 105.9248056 38.74583333 8.60000038146973 11 27.8999996185303 1061.59997558594 27.7000007629395 -11.6000003814697 39.2999992370605 21.1000003814697 -6.30000019073486 21.3999996185303 -4.69999980926514 286 66 1 94.6999969482422 174 4 159 4
LiuJQ-QTP-2013-102 rot 92.93527778 29.03555556 8.30000019073486 13 45.7000007629395 588 20.7000007629395 -7.69999980926514 28.3999996185303 15 0.200000002980232 15.1999998092651 0.899999976158142 481 131 1 115.400001525879 326 5 317 5
LiuJQ-QTP-2013-196 rot 92.58152778 28.59327778 7.30000019073486 15.6000003814697 50.0999984741211 597 20.6000003814697 -10.6000003814697 31.2000007629395 14 -0.800000011920929 14.3999996185303 -0.200000002980232 393 108 1 114.5 266 5 262 5
LiuJQ-QTP-2013-210 rot 97.47755556 28.78761111 11.3000001907349 9.39999961853027 43.9000015258789 489.200012207031 21.8999996185303 0.600000023841858 21.2999992370605 17.1000003814697 6.69999980926514 16.8999996185303 5.40000009536743 1233 253 9 82 659 41 659 108
LJ rot 100.3666667 27.41666667 10.6999998092651 11.1999998092651 43 535.5 21.6000003814697 -4.5 26.1000003814697 16.7999992370605 3.70000004768372 16.7999992370605 3.70000004768372 869 156 8 68 407 41 407 46
LZQ-106 rot 102.3541667 27.69965 14.6999998092651 11 42.7999992370605 521.099975585938 25.1000003814697 -0.699999988079071 25.7999992370605 20.7999992370605 6.59999990463257 20.6000003814697 7.80000019073486 1027 204 6 93.9000015258789 577 22 577 22
LZQ-117 rot 101.2521667 27.96751667 14.1999998092651 12.5 45.5 537.299987792969 25.2000007629395 -2.29999995231628 27.5 20.1000003814697 5.90000009536743 20.1000003814697 6.90000009536743 917 177 5 87.0999984741211 492 23 492 23
